"Account","Account Name","Location","Department","Class","Period 1 Amount","Period 2 Amount","Period 3 Amount","Period 4 Amount","Period 5 Amount","Period 6 Amount","Period 7 Amount","Period 8 Amount","Period 9 Amount","Period 10 Amount","Period 11 Amount","Period 12 Amount","Year","Subsidiary","Category"
"61100","Operating Costs : Staff Costs : Bonuses and Incentives : Bonuses","NO","Editorial : Editorial","GM : Scandi","-405.48","-405.48","-405.48","-434.47","-434.47","-434.47","-434.47","-434.47","-434.47","-434.47","-434.47","-434.47","FY 2019","Secret Escapes Limited","Board Plan"
"61100","Operating Costs : Staff Costs : Bonuses and Incentives : Bonuses","NO","Editorial : Editorial","GM : Scandi","-589.86","-589.86","-589.86","-632.12","-632.12","-632.12","-632.12","-632.12","-632.12","-632.12","-632.12","-632.12","FY 2019","Secret Escapes Limited","Board Plan"
"61100","Operating Costs : Staff Costs : Bonuses and Incentives : Bonuses","NO","Editorial : Editorial","GM : Scandi","-303.76","-303.76","-303.76","-324.97","-324.97","-324.97","-324.97","-324.97","-324.97","-324.97","-324.97","-324.97","FY 2019","Secret Escapes Limited","Board Plan"
"61100","Operating Costs : Staff Costs : Bonuses and Incentives : Bonuses","NO","Editorial : Editorial","GM : Scandi","-797.68","-797.68","-797.68","-854.78","-854.78","-854.78","-854.78","-854.78","-854.78","-854.78","-854.78","-854.78","FY 2019","Secret Escapes Limited","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","NO","Commercial : Management","GM : Scandi","-318.18","-318.18","-318.18","-335.53","-335.53","-335.53","-335.53","-335.53","-335.53","-335.53","-335.53","-335.53","FY 2019","Secret Escapes Limited","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","NO","Commercial : Planning & Trading","GM : Scandi","-242.83","-242.83","-242.83","-343.09","-343.09","-343.09","-343.09","-343.09","-343.09","-343.09","-343.09","-343.09","FY 2019","Secret Escapes Limited","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","NO","Sales : HO","Sales : Scandi","-84.3","-84.3","-84.3","-88.82","-88.82","-88.82","-88.82","-88.82","-88.82","-88.82","-88.82","-88.82","FY 2019","Secret Escapes Limited","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","NO","Sales : HO Management","Sales : Scandi","-44.64","-44.64","-44.64","-46.63","-46.63","-46.63","-46.63","-46.63","-46.63","-46.63","-46.63","-46.63","FY 2019","Secret Escapes Limited","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","NO","Sales production : HO","Sales : Scandi","-54.51","-54.51","-54.51","-57.65","-57.65","-57.65","-57.65","-57.65","-57.65","-57.65","-57.65","-57.65","FY 2019","Secret Escapes Limited","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","NO","Editorial : Editorial","GM : Scandi","-621.53","-621.53","-621.53","-665.96","-665.96","-665.96","-665.96","-665.96","-665.96","-665.96","-665.96","-665.96","FY 2019","Secret Escapes Limited","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","NO","Editorial : Editorial","GM : Scandi","-904.14","-904.14","-904.14","-968.92","-968.92","-968.92","-968.92","-968.92","-968.92","-968.92","-968.92","-968.92","FY 2019","Secret Escapes Limited","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","NO","Editorial : Editorial","GM : Scandi","-465.6","-465.6","-465.6","-498.12","-498.12","-498.12","-498.12","-498.12","-498.12","-498.12","-498.12","-498.12","FY 2019","Secret Escapes Limited","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","NO","Editorial : Editorial","GM : Scandi","-1222.7","-1222.7","-1222.7","-1310.22","-1310.22","-1310.22","-1310.22","-1310.22","-1310.22","-1310.22","-1310.22","-1310.22","FY 2019","Secret Escapes Limited","Board Plan"
"61710","Operating Costs : Staff Costs : Pensions & Insurances : Employers Pensions","NO","Commercial : Management","GM : Scandi","-66.36","-66.36","-66.36","-69.98","-69.98","-69.98","-69.98","-69.98","-69.98","-69.98","-69.98","-69.98","FY 2019","Secret Escapes Limited","Board Plan"
"61710","Operating Costs : Staff Costs : Pensions & Insurances : Employers Pensions","NO","Commercial : Planning & Trading","GM : Scandi","-50.64","-50.64","-50.64","-71.56","-71.56","-71.56","-71.56","-71.56","-71.56","-71.56","-71.56","-71.56","FY 2019","Secret Escapes Limited","Board Plan"
"61710","Operating Costs : Staff Costs : Pensions & Insurances : Employers Pensions","NO","Sales : HO","Sales : Scandi","-17.58","-17.58","-17.58","-18.53","-18.53","-18.53","-18.53","-18.53","-18.53","-18.53","-18.53","-18.53","FY 2019","Secret Escapes Limited","Board Plan"
"61710","Operating Costs : Staff Costs : Pensions & Insurances : Employers Pensions","NO","Sales : HO Management","Sales : Scandi","-9.31","-9.31","-9.31","-9.73","-9.73","-9.73","-9.73","-9.73","-9.73","-9.73","-9.73","-9.73","FY 2019","Secret Escapes Limited","Board Plan"
"61710","Operating Costs : Staff Costs : Pensions & Insurances : Employers Pensions","NO","Sales production : HO","Sales : Scandi","-11.37","-11.37","-11.37","-12.02","-12.02","-12.02","-12.02","-12.02","-12.02","-12.02","-12.02","-12.02","FY 2019","Secret Escapes Limited","Board Plan"
"61710","Operating Costs : Staff Costs : Pensions & Insurances : Employers Pensions","NO","Editorial : Editorial","GM : Scandi","-129.63","-129.63","-129.63","-138.89","-138.89","-138.89","-138.89","-138.89","-138.89","-138.89","-138.89","-138.89","FY 2019","Secret Escapes Limited","Board Plan"
"61710","Operating Costs : Staff Costs : Pensions & Insurances : Employers Pensions","NO","Editorial : Editorial","GM : Scandi","-188.57","-188.57","-188.57","-202.08","-202.08","-202.08","-202.08","-202.08","-202.08","-202.08","-202.08","-202.08","FY 2019","Secret Escapes Limited","Board Plan"
"61710","Operating Costs : Staff Costs : Pensions & Insurances : Employers Pensions","NO","Editorial : Editorial","GM : Scandi","-97.11","-97.11","-97.11","-103.89","-103.89","-103.89","-103.89","-103.89","-103.89","-103.89","-103.89","-103.89","FY 2019","Secret Escapes Limited","Board Plan"
"61710","Operating Costs : Staff Costs : Pensions & Insurances : Employers Pensions","NO","Editorial : Editorial","GM : Scandi","-255.01","-255.01","-255.01","-273.26","-273.26","-273.26","-273.26","-273.26","-273.26","-273.26","-273.26","-273.26","FY 2019","Secret Escapes Limited","Board Plan"
"61810","Operating Costs : Staff Costs : Insurance : Health Insurance","NO","Commercial : Management","GM : Scandi","-21.6","-21.6","-21.6","-22.78","-22.78","-22.78","-22.78","-22.78","-22.78","-22.78","-22.78","-22.78","FY 2019","Secret Escapes Limited","Board Plan"
"61810","Operating Costs : Staff Costs : Insurance : Health Insurance","NO","Commercial : Planning & Trading","GM : Scandi","-16.48","-16.48","-16.48","-23.29","-23.29","-23.29","-23.29","-23.29","-23.29","-23.29","-23.29","-23.29","FY 2019","Secret Escapes Limited","Board Plan"
"61810","Operating Costs : Staff Costs : Insurance : Health Insurance","NO","Sales : HO","Sales : Scandi","-5.72","-5.72","-5.72","-6.03","-6.03","-6.03","-6.03","-6.03","-6.03","-6.03","-6.03","-6.03","FY 2019","Secret Escapes Limited","Board Plan"
"61810","Operating Costs : Staff Costs : Insurance : Health Insurance","NO","Sales : HO Management","Sales : Scandi","-3.03","-3.03","-3.03","-3.17","-3.17","-3.17","-3.17","-3.17","-3.17","-3.17","-3.17","-3.17","FY 2019","Secret Escapes Limited","Board Plan"
"61810","Operating Costs : Staff Costs : Insurance : Health Insurance","NO","Sales production : HO","Sales : Scandi","-3.7","-3.7","-3.7","-3.91","-3.91","-3.91","-3.91","-3.91","-3.91","-3.91","-3.91","-3.91","FY 2019","Secret Escapes Limited","Board Plan"
"61810","Operating Costs : Staff Costs : Insurance : Health Insurance","NO","Editorial : Editorial","GM : Scandi","-42.19","-42.19","-42.19","-45.21","-45.21","-45.21","-45.21","-45.21","-45.21","-45.21","-45.21","-45.21","FY 2019","Secret Escapes Limited","Board Plan"
"61810","Operating Costs : Staff Costs : Insurance : Health Insurance","NO","Editorial : Editorial","GM : Scandi","-61.38","-61.38","-61.38","-65.77","-65.77","-65.77","-65.77","-65.77","-65.77","-65.77","-65.77","-65.77","FY 2019","Secret Escapes Limited","Board Plan"
"61810","Operating Costs : Staff Costs : Insurance : Health Insurance","NO","Editorial : Editorial","GM : Scandi","-31.61","-31.61","-31.61","-33.81","-33.81","-33.81","-33.81","-33.81","-33.81","-33.81","-33.81","-33.81","FY 2019","Secret Escapes Limited","Board Plan"
"61810","Operating Costs : Staff Costs : Insurance : Health Insurance","NO","Editorial : Editorial","GM : Scandi","-83","-83","-83","-88.94","-88.94","-88.94","-88.94","-88.94","-88.94","-88.94","-88.94","-88.94","FY 2019","Secret Escapes Limited","Board Plan"
"61000","Operating Costs : Staff Costs : Gross Salaries : Gross Salaries","US","Commercial : Planning & Trading","GM : USA","-9470.73","-9470.73","-9470.73","-10042.66","-10042.66","-10042.66","-10042.66","-10042.66","-10042.66","-10042.66","-10042.66","-10042.66","FY 2019","Secret Escapes Limited","Board Plan"
"61000","Operating Costs : Staff Costs : Gross Salaries : Gross Salaries","US","Sales : HO","Sales : USA","-34853.97","-34853.97","-34853.97","-36711.97","-36711.97","-36711.97","-36711.97","-36711.97","-36711.97","-36711.97","-36711.97","-36711.97","FY 2019","Secret Escapes Limited","Board Plan"
"61000","Operating Costs : Staff Costs : Gross Salaries : Gross Salaries","US","Sales production : HO","Sales : USA","-9588.36","-9588.36","-9588.36","-10173.89","-10173.89","-10173.89","-10173.89","-10173.89","-10173.89","-10173.89","-10173.89","-10173.89","FY 2019","Secret Escapes Limited","Board Plan"
"61000","Operating Costs : Staff Costs : Gross Salaries : Gross Salaries","US","Editorial : Editorial","GM : USA","-3017.2","-3017.2","-3017.2","-3217.53","-3217.53","-3217.53","-3217.53","-3217.53","-3217.53","-3217.53","-3217.53","-3217.53","FY 2019","Secret Escapes Limited","Board Plan"
"61000","Operating Costs : Staff Costs : Gross Salaries : Gross Salaries","US","Exec : GM","CEO","-9211.71","-9211.71","-9211.71","-9731.04","-9731.04","-9731.04","-9731.04","-9731.04","-9731.04","-9731.04","-9731.04","-9731.04","FY 2019","Secret Escapes Limited","Board Plan"
"61000","Operating Costs : Staff Costs : Gross Salaries : Gross Salaries","US","Exec : GM","CEO","-20213.19","-20213.19","-20213.19","-21221.85","-21221.85","-21221.85","-21221.85","-21221.85","-21221.85","-21221.85","-21221.85","-21221.85","FY 2019","Secret Escapes Limited","Board Plan"
"61000","Operating Costs : Staff Costs : Gross Salaries : Gross Salaries","US","Operations : HO","GM : USA","-3826.11","-3826.11","-3826.11","-4082.1","-4082.1","-4082.1","-4082.1","-4082.1","-4082.1","-4082.1","-4082.1","-4082.1","FY 2019","Secret Escapes Limited","Board Plan"
"61000","Operating Costs : Staff Costs : Gross Salaries : Gross Salaries","US","Partnerships : Partnerships","GM : USA","-10497.25","-10497.25","-10497.25","-11088.72","-11088.72","-11088.72","-11088.72","-11088.72","-11088.72","-11088.72","-11088.72","-11088.72","FY 2019","Secret Escapes Limited","Board Plan"
"61100","Operating Costs : Staff Costs : Bonuses and Incentives : Bonuses","US","Commercial : Planning & Trading","GM : USA","-915.48","-915.48","-915.48","-970.76","-970.76","-970.76","-970.76","-970.76","-970.76","-970.76","-970.76","-970.76","FY 2019","Secret Escapes Limited","Board Plan"
"61100","Operating Costs : Staff Costs : Bonuses and Incentives : Bonuses","US","Sales : HO","Sales : USA","-3369.13","-3369.13","-3369.13","-3548.73","-3548.73","-3548.73","-3548.73","-3548.73","-3548.73","-3548.73","-3548.73","-3548.73","FY 2019","Secret Escapes Limited","Board Plan"
"61100","Operating Costs : Staff Costs : Bonuses and Incentives : Bonuses","US","Sales production : HO","Sales : USA","-926.85","-926.85","-926.85","-983.45","-983.45","-983.45","-983.45","-983.45","-983.45","-983.45","-983.45","-983.45","FY 2019","Secret Escapes Limited","Board Plan"
"61100","Operating Costs : Staff Costs : Bonuses and Incentives : Bonuses","US","Editorial : Editorial","GM : USA","-291.65","-291.65","-291.65","-311.02","-311.02","-311.02","-311.02","-311.02","-311.02","-311.02","-311.02","-311.02","FY 2019","Secret Escapes Limited","Board Plan"
"61100","Operating Costs : Staff Costs : Bonuses and Incentives : Bonuses","US","Exec : GM","CEO","-890.44","-890.44","-890.44","-940.64","-940.64","-940.64","-940.64","-940.64","-940.64","-940.64","-940.64","-940.64","FY 2019","Secret Escapes Limited","Board Plan"
"61100","Operating Costs : Staff Costs : Bonuses and Incentives : Bonuses","US","Exec : GM","CEO","-1953.89","-1953.89","-1953.89","-2051.39","-2051.39","-2051.39","-2051.39","-2051.39","-2051.39","-2051.39","-2051.39","-2051.39","FY 2019","Secret Escapes Limited","Board Plan"
"61100","Operating Costs : Staff Costs : Bonuses and Incentives : Bonuses","US","Operations : HO","GM : USA","-369.85","-369.85","-369.85","-394.59","-394.59","-394.59","-394.59","-394.59","-394.59","-394.59","-394.59","-394.59","FY 2019","Secret Escapes Limited","Board Plan"
"61100","Operating Costs : Staff Costs : Bonuses and Incentives : Bonuses","US","Partnerships : Partnerships","GM : USA","-1014.71","-1014.71","-1014.71","-1071.88","-1071.88","-1071.88","-1071.88","-1071.88","-1071.88","-1071.88","-1071.88","-1071.88","FY 2019","Secret Escapes Limited","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","US","Commercial : Planning & Trading","GM : USA","-1403.25","-1403.25","-1403.25","-1488","-1488","-1488","-1488","-1488","-1488","-1488","-1488","-1488","FY 2019","Secret Escapes Limited","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","US","Sales : HO","Sales : USA","-5164.22","-5164.22","-5164.22","-5439.52","-5439.52","-5439.52","-5439.52","-5439.52","-5439.52","-5439.52","-5439.52","-5439.52","FY 2019","Secret Escapes Limited","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","US","Sales production : HO","Sales : USA","-1420.68","-1420.68","-1420.68","-1507.44","-1507.44","-1507.44","-1507.44","-1507.44","-1507.44","-1507.44","-1507.44","-1507.44","FY 2019","Secret Escapes Limited","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","US","Editorial : Editorial","GM : USA","-447.05","-447.05","-447.05","-476.73","-476.73","-476.73","-476.73","-476.73","-476.73","-476.73","-476.73","-476.73","FY 2019","Secret Escapes Limited","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","US","Exec : GM","CEO","-1364.88","-1364.88","-1364.88","-1441.82","-1441.82","-1441.82","-1441.82","-1441.82","-1441.82","-1441.82","-1441.82","-1441.82","FY 2019","Secret Escapes Limited","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","US","Exec : GM","CEO","-2994.94","-2994.94","-2994.94","-3144.39","-3144.39","-3144.39","-3144.39","-3144.39","-3144.39","-3144.39","-3144.39","-3144.39","FY 2019","Secret Escapes Limited","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","US","Operations : HO","GM : USA","-566.91","-566.91","-566.91","-604.83","-604.83","-604.83","-604.83","-604.83","-604.83","-604.83","-604.83","-604.83","FY 2019","Secret Escapes Limited","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","US","Partnerships : Partnerships","GM : USA","-1555.35","-1555.35","-1555.35","-1642.99","-1642.99","-1642.99","-1642.99","-1642.99","-1642.99","-1642.99","-1642.99","-1642.99","FY 2019","Secret Escapes Limited","Board Plan"
"61710","Operating Costs : Staff Costs : Pensions & Insurances : Employers Pensions","US","Commercial : Planning & Trading","GM : USA","-292.66","-292.66","-292.66","-310.34","-310.34","-310.34","-310.34","-310.34","-310.34","-310.34","-310.34","-310.34","FY 2019","Secret Escapes Limited","Board Plan"
"61710","Operating Costs : Staff Costs : Pensions & Insurances : Employers Pensions","US","Sales : HO","Sales : USA","-1077.05","-1077.05","-1077.05","-1134.47","-1134.47","-1134.47","-1134.47","-1134.47","-1134.47","-1134.47","-1134.47","-1134.47","FY 2019","Secret Escapes Limited","Board Plan"
"61710","Operating Costs : Staff Costs : Pensions & Insurances : Employers Pensions","US","Sales production : HO","Sales : USA","-296.3","-296.3","-296.3","-314.39","-314.39","-314.39","-314.39","-314.39","-314.39","-314.39","-314.39","-314.39","FY 2019","Secret Escapes Limited","Board Plan"
"61710","Operating Costs : Staff Costs : Pensions & Insurances : Employers Pensions","US","Editorial : Editorial","GM : USA","-93.24","-93.24","-93.24","-99.43","-99.43","-99.43","-99.43","-99.43","-99.43","-99.43","-99.43","-99.43","FY 2019","Secret Escapes Limited","Board Plan"
"61710","Operating Costs : Staff Costs : Pensions & Insurances : Employers Pensions","US","Exec : GM","CEO","-284.66","-284.66","-284.66","-300.71","-300.71","-300.71","-300.71","-300.71","-300.71","-300.71","-300.71","-300.71","FY 2019","Secret Escapes Limited","Board Plan"
"61710","Operating Costs : Staff Costs : Pensions & Insurances : Employers Pensions","US","Exec : GM","CEO","-624.63","-624.63","-624.63","-655.79","-655.79","-655.79","-655.79","-655.79","-655.79","-655.79","-655.79","-655.79","FY 2019","Secret Escapes Limited","Board Plan"
"61710","Operating Costs : Staff Costs : Pensions & Insurances : Employers Pensions","US","Operations : HO","GM : USA","-118.23","-118.23","-118.23","-126.14","-126.14","-126.14","-126.14","-126.14","-126.14","-126.14","-126.14","-126.14","FY 2019","Secret Escapes Limited","Board Plan"
"61710","Operating Costs : Staff Costs : Pensions & Insurances : Employers Pensions","US","Partnerships : Partnerships","GM : USA","-324.38","-324.38","-324.38","-342.66","-342.66","-342.66","-342.66","-342.66","-342.66","-342.66","-342.66","-342.66","FY 2019","Secret Escapes Limited","Board Plan"
"61810","Operating Costs : Staff Costs : Insurance : Health Insurance","US","Commercial : Planning & Trading","GM : USA","-95.26","-95.26","-95.26","-101.01","-101.01","-101.01","-101.01","-101.01","-101.01","-101.01","-101.01","-101.01","FY 2019","Secret Escapes Limited","Board Plan"
"61810","Operating Costs : Staff Costs : Insurance : Health Insurance","US","Sales : HO","Sales : USA","-350.56","-350.56","-350.56","-369.25","-369.25","-369.25","-369.25","-369.25","-369.25","-369.25","-369.25","-369.25","FY 2019","Secret Escapes Limited","Board Plan"
"61810","Operating Costs : Staff Costs : Insurance : Health Insurance","US","Sales production : HO","Sales : USA","-96.44","-96.44","-96.44","-102.33","-102.33","-102.33","-102.33","-102.33","-102.33","-102.33","-102.33","-102.33","FY 2019","Secret Escapes Limited","Board Plan"
"61810","Operating Costs : Staff Costs : Insurance : Health Insurance","US","Editorial : Editorial","GM : USA","-30.35","-30.35","-30.35","-32.36","-32.36","-32.36","-32.36","-32.36","-32.36","-32.36","-32.36","-32.36","FY 2019","Secret Escapes Limited","Board Plan"
"61810","Operating Costs : Staff Costs : Insurance : Health Insurance","US","Exec : GM","CEO","-92.65","-92.65","-92.65","-97.87","-97.87","-97.87","-97.87","-97.87","-97.87","-97.87","-97.87","-97.87","FY 2019","Secret Escapes Limited","Board Plan"
"61810","Operating Costs : Staff Costs : Insurance : Health Insurance","US","Exec : GM","CEO","-203.3","-203.3","-203.3","-213.45","-213.45","-213.45","-213.45","-213.45","-213.45","-213.45","-213.45","-213.45","FY 2019","Secret Escapes Limited","Board Plan"
"61810","Operating Costs : Staff Costs : Insurance : Health Insurance","US","Operations : HO","GM : USA","-38.48","-38.48","-38.48","-41.06","-41.06","-41.06","-41.06","-41.06","-41.06","-41.06","-41.06","-41.06","FY 2019","Secret Escapes Limited","Board Plan"
"61810","Operating Costs : Staff Costs : Insurance : Health Insurance","US","Partnerships : Partnerships","GM : USA","-105.58","-105.58","-105.58","-111.53","-111.53","-111.53","-111.53","-111.53","-111.53","-111.53","-111.53","-111.53","FY 2019","Secret Escapes Limited","Board Plan"
"61000","Operating Costs : Staff Costs : Gross Salaries : Gross Salaries","SG","Editorial : Editorial","GM : Asia","-5510.26","-5510.26","-5510.26","-5861.31","-5861.31","-5861.31","-5861.31","-5861.31","-5861.31","-5861.31","-5861.31","-5861.31","FY 2019","Secret Escapes Limited","Board Plan"
"61100","Operating Costs : Staff Costs : Bonuses and Incentives : Bonuses","SG","Editorial : Editorial","GM : Asia","-532.64","-532.64","-532.64","-566.58","-566.58","-566.58","-566.58","-566.58","-566.58","-566.58","-566.58","-566.58","FY 2019","Secret Escapes Limited","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","SG","Editorial : Editorial","GM : Asia","-816.44","-816.44","-816.44","-868.45","-868.45","-868.45","-868.45","-868.45","-868.45","-868.45","-868.45","-868.45","FY 2019","Secret Escapes Limited","Board Plan"
"61710","Operating Costs : Staff Costs : Pensions & Insurances : Employers Pensions","SG","Editorial : Editorial","GM : Asia","-170.28","-170.28","-170.28","-181.13","-181.13","-181.13","-181.13","-181.13","-181.13","-181.13","-181.13","-181.13","FY 2019","Secret Escapes Limited","Board Plan"
"61810","Operating Costs : Staff Costs : Insurance : Health Insurance","SG","Editorial : Editorial","GM : Asia","-55.42","-55.42","-55.42","-58.95","-58.95","-58.95","-58.95","-58.95","-58.95","-58.95","-58.95","-58.95","FY 2019","Secret Escapes Limited","Board Plan"
"61000","Operating Costs : Staff Costs : Gross Salaries : Gross Salaries","PL","Commercial : Commercial","GM : Poland","-569.46","-569.46","-569.46","-569.46","-569.46","-569.46","-569.46","-569.46","-569.46","-569.46","-569.46","-569.46","FY 2019","Travelist Sp. z o.o.","Board Plan"
"61000","Operating Costs : Staff Costs : Gross Salaries : Gross Salaries","PL","Sales : Sales","Sales : Poland","-55008.42","-55008.42","-55008.42","-55008.42","-55008.42","-55008.42","-55008.42","-55008.42","-55008.42","-55008.42","-55008.42","-55008.42","FY 2019","Travelist Sp. z o.o.","Board Plan"
"61000","Operating Costs : Staff Costs : Gross Salaries : Gross Salaries","PL","Sales : Sales Production","Sales : Poland","-14966.42","-14966.42","-14966.42","-14966.42","-14966.42","-14966.42","-14966.42","-14966.42","-14966.42","-14966.42","-14966.42","-14966.42","FY 2019","Travelist Sp. z o.o.","Board Plan"
"61000","Operating Costs : Staff Costs : Gross Salaries : Gross Salaries","PL","Editorial : Editorial","GM : Poland","-5086.46","-5086.46","-5086.46","-5086.46","-5086.46","-5086.46","-5086.46","-5086.46","-5086.46","-5086.46","-5086.46","-5086.46","FY 2019","Travelist Sp. z o.o.","Board Plan"
"61000","Operating Costs : Staff Costs : Gross Salaries : Gross Salaries","PL","Exec : GM","GM : Poland","-23314.05","-23314.05","-23314.05","-23314.05","-23314.05","-23314.05","-23314.05","-23314.05","-23314.05","-23314.05","-23314.05","-23314.05","FY 2019","Travelist Sp. z o.o.","Board Plan"
"61000","Operating Costs : Staff Costs : Gross Salaries : Gross Salaries","PL","Finance : Finance","GM : Poland","-14452.96","-14452.96","-14452.96","-14452.96","-14452.96","-14452.96","-14452.96","-14452.96","-14452.96","-14452.96","-14452.96","-14452.96","FY 2019","Travelist Sp. z o.o.","Board Plan"
"61000","Operating Costs : Staff Costs : Gross Salaries : Gross Salaries","PL","HR : HR","GM : Poland","-910.37","-910.37","-910.37","-910.37","-910.37","-910.37","-910.37","-910.37","-910.37","-910.37","-910.37","-910.37","FY 2019","Travelist Sp. z o.o.","Board Plan"
"61000","Operating Costs : Staff Costs : Gross Salaries : Gross Salaries","PL","Marketing : CRM","GM : Poland","-3257.13","-3257.13","-3257.13","-3257.13","-3257.13","-3257.13","-3257.13","-3257.13","-3257.13","-3257.13","-3257.13","-3257.13","FY 2019","Travelist Sp. z o.o.","Board Plan"
"61000","Operating Costs : Staff Costs : Gross Salaries : Gross Salaries","PL","Marketing : Marketing","GM : Poland","-8315.14","-8315.14","-8315.14","-8315.14","-8315.14","-8315.14","-8315.14","-8315.14","-8315.14","-8315.14","-8315.14","-8315.14","FY 2019","Travelist Sp. z o.o.","Board Plan"
"61000","Operating Costs : Staff Costs : Gross Salaries : Gross Salaries","PL","Operations : Operations","GM : Poland","-15754.13","-15754.13","-15754.13","-15754.13","-15754.13","-15754.13","-15754.13","-15754.13","-15754.13","-15754.13","-15754.13","-15754.13","FY 2019","Travelist Sp. z o.o.","Board Plan"
"61000","Operating Costs : Staff Costs : Gross Salaries : Gross Salaries","PL","Product : Product","GM : Poland","-1960.07","-1960.07","-1960.07","-1960.07","-1960.07","-1960.07","-1960.07","-1960.07","-1960.07","-1960.07","-1960.07","-1960.07","FY 2019","Travelist Sp. z o.o.","Board Plan"
"61100","Operating Costs : Staff Costs : Bonuses and Incentives : Bonuses","PL","Commercial : Commercial","GM : Poland","-55.05","-55.05","-55.05","-55.05","-55.05","-55.05","-55.05","-55.05","-55.05","-55.05","-55.05","-55.05","FY 2019","Travelist Sp. z o.o.","Board Plan"
"61100","Operating Costs : Staff Costs : Bonuses and Incentives : Bonuses","PL","Sales : Sales","Sales : Poland","-5317.34","-5317.34","-5317.34","-5317.34","-5317.34","-5317.34","-5317.34","-5317.34","-5317.34","-5317.34","-5317.34","-5317.34","FY 2019","Travelist Sp. z o.o.","Board Plan"
"61100","Operating Costs : Staff Costs : Bonuses and Incentives : Bonuses","PL","Sales : Sales Production","Sales : Poland","-1446.71","-1446.71","-1446.71","-1446.71","-1446.71","-1446.71","-1446.71","-1446.71","-1446.71","-1446.71","-1446.71","-1446.71","FY 2019","Travelist Sp. z o.o.","Board Plan"
"61100","Operating Costs : Staff Costs : Bonuses and Incentives : Bonuses","PL","Editorial : Editorial","GM : Poland","-491.68","-491.68","-491.68","-491.68","-491.68","-491.68","-491.68","-491.68","-491.68","-491.68","-491.68","-491.68","FY 2019","Travelist Sp. z o.o.","Board Plan"
"61100","Operating Costs : Staff Costs : Bonuses and Incentives : Bonuses","PL","Exec : GM","GM : Poland","-2253.63","-2253.63","-2253.63","-2253.63","-2253.63","-2253.63","-2253.63","-2253.63","-2253.63","-2253.63","-2253.63","-2253.63","FY 2019","Travelist Sp. z o.o.","Board Plan"
"61100","Operating Costs : Staff Costs : Bonuses and Incentives : Bonuses","PL","Finance : Finance","GM : Poland","-1397.08","-1397.08","-1397.08","-1397.08","-1397.08","-1397.08","-1397.08","-1397.08","-1397.08","-1397.08","-1397.08","-1397.08","FY 2019","Travelist Sp. z o.o.","Board Plan"
"61100","Operating Costs : Staff Costs : Bonuses and Incentives : Bonuses","PL","HR : HR","GM : Poland","-88","-88","-88","-88","-88","-88","-88","-88","-88","-88","-88","-88","FY 2019","Travelist Sp. z o.o.","Board Plan"
"61100","Operating Costs : Staff Costs : Bonuses and Incentives : Bonuses","PL","Marketing : CRM","GM : Poland","-314.85","-314.85","-314.85","-314.85","-314.85","-314.85","-314.85","-314.85","-314.85","-314.85","-314.85","-314.85","FY 2019","Travelist Sp. z o.o.","Board Plan"
"61100","Operating Costs : Staff Costs : Bonuses and Incentives : Bonuses","PL","Marketing : Marketing","GM : Poland","-803.77","-803.77","-803.77","-803.77","-803.77","-803.77","-803.77","-803.77","-803.77","-803.77","-803.77","-803.77","FY 2019","Travelist Sp. z o.o.","Board Plan"
"61100","Operating Costs : Staff Costs : Bonuses and Incentives : Bonuses","PL","Operations : Operations","GM : Poland","-1522.86","-1522.86","-1522.86","-1522.86","-1522.86","-1522.86","-1522.86","-1522.86","-1522.86","-1522.86","-1522.86","-1522.86","FY 2019","Travelist Sp. z o.o.","Board Plan"
"61100","Operating Costs : Staff Costs : Bonuses and Incentives : Bonuses","PL","Product : Product","GM : Poland","-189.47","-189.47","-189.47","-189.47","-189.47","-189.47","-189.47","-189.47","-189.47","-189.47","-189.47","-189.47","FY 2019","Travelist Sp. z o.o.","Board Plan"
